data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
16/05/2025;431175;Manoel Viana ;RS;2016;2;151844,99;23883,59
16/05/2025;431175;Manoel Viana ;RS;2018;2;137600,0;46077,479999999996
16/05/2025;431175;Manoel Viana ;RS;2020;2;172800,0;7923,46
16/05/2025;431175;Manoel Viana ;RS;2021;1;82300,0;18766,309999999998
16/05/2025;431175;Manoel Viana ;RS;2025;1;200000,0;0,0
16/05/2025;431177;Maquiné ;RS;2010;1;54000,0;10035,0
16/05/2025;431177;Maquiné ;RS;2012;1;45400,8;16426,71
16/05/2025;431177;Maquiné ;RS;2014;1;80355,69;17056,99
16/05/2025;431177;Maquiné ;RS;2020;1;102909,0;18999,99
16/05/2025;431179;Maratá ;RS;2010;5;218213,09;64025,0
16/05/2025;431179;Maratá ;RS;2011;4;168465,09;26147,0
16/05/2025;431179;Maratá ;RS;2012;1;31000,0;18530,39
16/05/2025;431179;Maratá ;RS;2013;2;134443,47999999998;47329,979999999996
16/05/2025;431179;Maratá ;RS;2014;4;271892,95999999996;89840,96
16/05/2025;431179;Maratá ;RS;2015;3;203427,89;68074,97
16/05/2025;431179;Maratá ;RS;2016;2;86022,98999999999;3813,1600000000003
16/05/2025;431179;Maratá ;RS;2017;3;197374,49;61226,99
16/05/2025;431179;Maratá ;RS;2018;1;76000,0;5385,549999999999
16/05/2025;431179;Maratá ;RS;2019;1;74428,79;18915,84
16/05/2025;431179;Maratá ;RS;2020;1;68000,0;23991,99
16/05/2025;431179;Maratá ;RS;2021;1;112000,0;0,0
16/05/2025;431179;Maratá ;RS;2022;1;112000,0;0,0
16/05/2025;431179;Maratá ;RS;2023;3;621000,0;1747,26
16/05/2025;431179;Maratá ;RS;2024;1;110044,0;10206,81
16/05/2025;431180;Marau ;RS;2009;316;14134830,489999996;5385490,0
16/05/2025;431180;Marau ;RS;2010;217;13161484,080000002;3567189,0
16/05/2025;431180;Marau ;RS;2011;316;19837025,970000003;2356027,2
16/05/2025;431180;Marau ;RS;2012;220;14415912,52;4620816,530000002
16/05/2025;431180;Marau ;RS;2013;315;22108849,58;7382482,69
16/05/2025;431180;Marau ;RS;2014;238;17567666,95;5528227,53
16/05/2025;431180;Marau ;RS;2015;268;21130033,419999998;5316298,9
16/05/2025;431180;Marau ;RS;2016;192;15967377,18;3194385,6999999997
16/05/2025;431180;Marau ;RS;2017;176;16129202,499999998;3181484,42
16/05/2025;431180;Marau ;RS;2018;138;12516968,489999998;2635479,72
16/05/2025;431180;Marau ;RS;2019;135;12901424,58;2629241,55
16/05/2025;431180;Marau ;RS;2020;184;19013450,259999998;3515005,0999999996
16/05/2025;431180;Marau ;RS;2021;193;20274911,770000003;2802068,9500000007
16/05/2025;431180;Marau ;RS;2022;232;27247495,88;3048749,2399999998
16/05/2025;431180;Marau ;RS;2023;329;45080961,27;4182598,599999999
16/05/2025;431180;Marau ;RS;2024;376;60047566,09;3895777,0900000017
16/05/2025;431180;Marau ;RS;2025;110;17908811,78;1090747,7799999998
16/05/2025;431190;Marcelino Ramos ;RS;2009;5;170261,0;46961,0
16/05/2025;431190;Marcelino Ramos ;RS;2010;11;525550,92;164702,0
16/05/2025;431190;Marcelino Ramos ;RS;2011;12;547349,6;73389,0
16/05/2025;431190;Marcelino Ramos ;RS;2012;15;518594,13;214273,83000000002
16/05/2025;431190;Marcelino Ramos ;RS;2013;7;488676,28;127227,59999999999
16/05/2025;431190;Marcelino Ramos ;RS;2014;3;210893,33000000002;64225,969999999994
16/05/2025;431190;Marcelino Ramos ;RS;2015;9;658196,62;164106,91999999998
16/05/2025;431190;Marcelino Ramos ;RS;2017;3;187135,25;61655,759999999995
16/05/2025;431190;Marcelino Ramos ;RS;2018;2;122758,6;26508,97
16/05/2025;431190;Marcelino Ramos ;RS;2020;1;92743,32;0,0
16/05/2025;431190;Marcelino Ramos ;RS;2021;1;107340,24;6747,78
16/05/2025;431190;Marcelino Ramos ;RS;2023;1;152000,0;1117,0
16/05/2025;431190;Marcelino Ramos ;RS;2024;5;684681,71;18138,0
16/05/2025;431190;Marcelino Ramos ;RS;2025;1;57600,0;25331,58
16/05/2025;431200;Mariano Moro ;RS;2010;6;294103,27;98347,0
16/05/2025;431200;Mariano Moro ;RS;2011;6;305730,30999999994;9017,2
16/05/2025;431200;Mariano Moro ;RS;2012;1;54683,25;18589,239999999998
16/05/2025;431200;Mariano Moro ;RS;2016;2;143100,52000000002;37826,42
16/05/2025;431200;Mariano Moro ;RS;2025;1;152000,0;1969,05
16/05/2025;431205;Marques de Souza ;RS;2009;1;47818,0;12217,0
16/05/2025;431205;Marques de Souza ;RS;2010;4;224046,03;63630,0
16/05/2025;431205;Marques de Souza ;RS;2011;3;199464,15000000002;13842,0
16/05/2025;431205;Marques de Souza ;RS;2012;4;222086,47999999998;67567,32
16/05/2025;431205;Marques de Souza ;RS;2013;3;222435,03999999998;52902,52
16/05/2025;431205;Marques de Souza ;RS;2014;6;387928,06;108625,09
16/05/2025;431205;Marques de Souza ;RS;2015;2;151827,99;40946,11
16/05/2025;431205;Marques de Souza ;RS;2017;1;72020,1;19856,99
16/05/2025;431205;Marques de Souza ;RS;2018;7;639492,5700000001;118218,26000000001
16/05/2025;431205;Marques de Souza ;RS;2019;7;613450,0;110592,16
16/05/2025;431205;Marques de Souza ;RS;2020;3;368606,42;32599,98
16/05/2025;431205;Marques de Souza ;RS;2021;3;336000,0;29868,56
16/05/2025;431205;Marques de Souza ;RS;2022;1;112000,0;6989,12
16/05/2025;431205;Marques de Souza ;RS;2023;3;569234,87;1625,0
16/05/2025;431205;Marques de Souza ;RS;2024;7;1605358,9;57780,09
16/05/2025;431210;Mata ;RS;2009;6;230966,0;66095,0
16/05/2025;431210;Mata ;RS;2010;17;694438,04;284225,0
16/05/2025;431210;Mata ;RS;2011;24;1115801,2800000003;151648,4
16/05/2025;431210;Mata ;RS;2012;8;409721,52;159755,01
16/05/2025;431210;Mata ;RS;2013;5;260059,91;105042,26999999999
16/05/2025;431210;Mata ;RS;2014;12;787989,31;252589,38999999998
16/05/2025;431210;Mata ;RS;2015;8;487633,0;182866,91999999995
16/05/2025;431210;Mata ;RS;2016;2;165257,08000000002;5216,8
16/05/2025;431210;Mata ;RS;2017;2;161455,0;42650,99
16/05/2025;431210;Mata ;RS;2018;4;287509,6;93135,46
16/05/2025;431210;Mata ;RS;2019;4;262936,0;84037,51
16/05/2025;431210;Mata ;RS;2020;3;263791,2;55467,88
16/05/2025;431210;Mata ;RS;2024;1;152000,0;5302,67
16/05/2025;431210;Mata ;RS;2025;1;146000,0;11994,26
16/05/2025;431213;Mato Castelhano ;RS;2010;4;194345,78;48719,0
16/05/2025;431213;Mato Castelhano ;RS;2011;1;63994,28;6362,0
16/05/2025;431213;Mato Castelhano ;RS;2012;2;47975,0;3017,79
16/05/2025;431213;Mato Castelhano ;RS;2013;7;280706,28;53291,05
16/05/2025;431213;Mato Castelhano ;RS;2014;1;81000,0;22662,99
16/05/2025;431213;Mato Castelhano ;RS;2015;3;160063,19;70455,97
16/05/2025;431213;Mato Castelhano ;RS;2018;1;75000,0;0,0
16/05/2025;431213;Mato Castelhano ;RS;2019;1;73076,12;0,0
16/05/2025;431213;Mato Castelhano ;RS;2022;1;318000,0;0,0
16/05/2025;431213;Mato Castelhano ;RS;2023;1;180000,0;0,0
16/05/2025;431213;Mato Castelhano ;RS;2024;2;350955,24;30656,61
16/05/2025;431215;Mato Leitão ;RS;2009;1;60944,08;14871,0
16/05/2025;431215;Mato Leitão ;RS;2010;18;923202,36;297425,0
16/05/2025;431215;Mato Leitão ;RS;2011;14;801527,4399999998;86301,2
16/05/2025;431215;Mato Leitão ;RS;2012;22;1387121,56;419705,97
16/05/2025;431215;Mato Leitão ;RS;2013;15;1031358,9999999999;318611,63999999996
16/05/2025;431215;Mato Leitão ;RS;2014;22;1755554,23;416096,7799999999
16/05/2025;431215;Mato Leitão ;RS;2015;13;940100,86;267107,48999999993
16/05/2025;431215;Mato Leitão ;RS;2016;12;1044899,9400000002;173360,53
16/05/2025;431215;Mato Leitão ;RS;2017;6;489064,0;92898,03
16/05/2025;431215;Mato Leitão ;RS;2018;6;556731,48;101783,19
16/05/2025;431215;Mato Leitão ;RS;2019;3;336000,0;38240,380000000005
16/05/2025;431215;Mato Leitão ;RS;2020;6;607683,85;147842,94
16/05/2025;431215;Mato Leitão ;RS;2021;6;553153,09;119184,39
16/05/2025;431215;Mato Leitão ;RS;2022;4;510300,0;31741,55
16/05/2025;431215;Mato Leitão ;RS;2023;5;729200,0;73470,1
16/05/2025;431215;Mato Leitão ;RS;2024;17;2641875,81;214544,98
16/05/2025;431215;Mato Leitão ;RS;2025;3;552884,33;5668,84
16/05/2025;431217;Mato Queimado ;RS;2009;19;474239,3;253318,0
16/05/2025;431217;Mato Queimado ;RS;2010;5;134556,2;73548,0
16/05/2025;431217;Mato Queimado ;RS;2013;8;396800,69;179115,3
16/05/2025;431217;Mato Queimado ;RS;2014;2;129154,15000000001;49214,979999999996
16/05/2025;431217;Mato Queimado ;RS;2015;2;115646,72;38808,479999999996
16/05/2025;431217;Mato Queimado ;RS;2016;3;229734,7;26679,37
16/05/2025;431217;Mato Queimado ;RS;2020;14;1326808,5499999998;206192,72000000003
16/05/2025;431217;Mato Queimado ;RS;2024;1;123537,34;13478,02
16/05/2025;431220;Maximiliano de Almeida ;RS;2009;22;638036,28;284867,89
16/05/2025;431220;Maximiliano de Almeida ;RS;2010;7;378049,57;105891,0
16/05/2025;431220;Maximiliano de Almeida ;RS;2011;5;263322,27999999997;25935,0
16/05/2025;431220;Maximiliano de Almeida ;RS;2013;3;225450,0;56011,969999999994
16/05/2025;431220;Maximiliano de Almeida ;RS;2015;1;71366,53;0,0
16/05/2025;431220;Maximiliano de Almeida ;RS;2016;5;300942,08999999997;49608,27999999999
16/05/2025;431220;Maximiliano de Almeida ;RS;2017;2;160930,6;42956,979999999996
16/05/2025;431220;Maximiliano de Almeida ;RS;2018;1;50267,0;12577,43
16/05/2025;431220;Maximiliano de Almeida ;RS;2020;2;218790,0;28864,160000000003
16/05/2025;431220;Maximiliano de Almeida ;RS;2021;1;91900,0;18987,6
16/05/2025;431220;Maximiliano de Almeida ;RS;2022;1;107800,0;12462,43
16/05/2025;431220;Maximiliano de Almeida ;RS;2023;1;280000,0;0,0
16/05/2025;431220;Maximiliano de Almeida ;RS;2024;2;301091,68;44110,270000000004
16/05/2025;431225;Minas do Leão ;RS;2009;14;362082,05000000005;84594,0
16/05/2025;431225;Minas do Leão ;RS;2010;18;764084,93;214059,0
16/05/2025;431225;Minas do Leão ;RS;2011;13;683489,0499999999;70740,0
16/05/2025;431225;Minas do Leão ;RS;2012;14;817851,72;226333,15000000002
16/05/2025;431225;Minas do Leão ;RS;2013;4;235422,69;37584,69
16/05/2025;431225;Minas do Leão ;RS;2014;6;430267,66000000003;92104,94999999998
16/05/2025;431225;Minas do Leão ;RS;2015;7;632272,89;94891,94999999998
16/05/2025;431225;Minas do Leão ;RS;2016;3;275213,69;25213,460000000003
16/05/2025;431225;Minas do Leão ;RS;2017;1;68311,53;0,0
16/05/2025;431225;Minas do Leão ;RS;2018;4;303153,0;73858,29999999999
16/05/2025;431225;Minas do Leão ;RS;2019;2;136456,09;27423,379999999997
16/05/2025;431225;Minas do Leão ;RS;2020;1;91041,99;20999,99
16/05/2025;431225;Minas do Leão ;RS;2021;1;100100,0;26098,04
16/05/2025;431225;Minas do Leão ;RS;2022;2;202000,0;5394,92
16/05/2025;431225;Minas do Leão ;RS;2023;2;195746,9;10286,05
16/05/2025;431225;Minas do Leão ;RS;2024;2;259576,91999999998;42463,55
16/05/2025;431225;Minas do Leão ;RS;2025;1;105080,59;0,0
16/05/2025;431230;Miraguaí ;RS;2009;1;25405,339999999997;16969,0
16/05/2025;431230;Miraguaí ;RS;2010;11;353641,24;169952,0
16/05/2025;431230;Miraguaí ;RS;2011;13;417895,95;84700,0
16/05/2025;431230;Miraguaí ;RS;2012;8;457927,2;129027,84
16/05/2025;431230;Miraguaí ;RS;2013;6;399403,01;117626,61999999998
16/05/2025;431230;Miraguaí ;RS;2014;2;120346,1;39303,66
16/05/2025;431230;Miraguaí ;RS;2015;11;761963,99;208056,8
16/05/2025;431230;Miraguaí ;RS;2016;6;475074,78;95385,37000000001
16/05/2025;431230;Miraguaí ;RS;2017;1;74456,0;22119,989999999998
16/05/2025;431230;Miraguaí ;RS;2018;3;230905,03;69539,64000000001
16/05/2025;431230;Miraguaí ;RS;2019;1;94000,0;19876,989999999998
16/05/2025;431230;Miraguaí ;RS;2020;2;183803,39;44152,979999999996
16/05/2025;431230;Miraguaí ;RS;2021;2;174750,0;14024,25
16/05/2025;431230;Miraguaí ;RS;2025;1;140000,0;0,0
16/05/2025;431235;Montauri ;RS;2010;1;51100,0;13457,0
16/05/2025;431235;Montauri ;RS;2012;1;41983,58;21233,04
16/05/2025;431235;Montauri ;RS;2013;1;62257,72;15177,369999999999
16/05/2025;431235;Montauri ;RS;2014;1;79143,0;17056,99
16/05/2025;431235;Montauri ;RS;2017;5;388340,17;69305,14
16/05/2025;431235;Montauri ;RS;2024;1;102000,0;0,0
16/05/2025;431237;Monte Alegre dos Campos ;RS;2010;2;91062,9;37070,0
16/05/2025;431237;Monte Alegre dos Campos ;RS;2011;1;61000,0;2901,0
16/05/2025;431237;Monte Alegre dos Campos ;RS;2014;1;59850,0;14143,84
16/05/2025;431237;Monte Alegre dos Campos ;RS;2016;1;63096,56;21999,989999999998
16/05/2025;431238;Monte Belo do Sul ;RS;2009;2;119980,82;24950,0
16/05/2025;431238;Monte Belo do Sul ;RS;2024;2;698439,4299999999;0,0
16/05/2025;431240;Montenegro ;RS;2009;95;5685229,479999999;1318384,0
16/05/2025;431240;Montenegro ;RS;2010;172;10746552,29;2861324,0
16/05/2025;431240;Montenegro ;RS;2011;207;13864009,310000004;1540432,0
16/05/2025;431240;Montenegro ;RS;2012;248;19103552,699999996;4689201,040000002
16/05/2025;431240;Montenegro ;RS;2013;269;23517874,329999994;5363177,020000001
16/05/2025;431240;Montenegro ;RS;2014;309;29793652,88;5517246,3500000015
16/05/2025;431240;Montenegro ;RS;2015;206;22193056,399999995;3132652,29
16/05/2025;431240;Montenegro ;RS;2016;118;14710592,030000001;1077615,01
16/05/2025;431240;Montenegro ;RS;2017;183;20650250,18;2918708,8600000017
16/05/2025;431240;Montenegro ;RS;2018;179;21359807,0;2696795,9
16/05/2025;431240;Montenegro ;RS;2019;139;15902119,520000003;2320604,69
16/05/2025;431240;Montenegro ;RS;2020;148;17535650,669999998;2237903,96
16/05/2025;431240;Montenegro ;RS;2021;97;11790443,419999998;1152191,7299999997
16/05/2025;431240;Montenegro ;RS;2022;223;29715755,340000004;1937312,3400000005
16/05/2025;431240;Montenegro ;RS;2023;191;31361925,129999995;1037405,7500000003
16/05/2025;431240;Montenegro ;RS;2024;218;40185611,080000006;1005965,15
16/05/2025;431240;Montenegro ;RS;2025;54;9839971,05;227330,94000000003
16/05/2025;431242;Mormaço ;RS;2009;8;412590,45;109077,0
16/05/2025;431242;Mormaço ;RS;2010;7;321092,81;112421,0
16/05/2025;431242;Mormaço ;RS;2011;3;168825,27;10477,0
16/05/2025;431242;Mormaço ;RS;2012;2;142335,99;21591,04
16/05/2025;431242;Mormaço ;RS;2013;1;64191,69;21121,990000000005
16/05/2025;431242;Mormaço ;RS;2014;2;139233,90000000002;41483,979999999996
16/05/2025;431242;Mormaço ;RS;2015;2;148612,05;34542,090000000004
16/05/2025;431242;Mormaço ;RS;2018;1;61308,46;15167,58
16/05/2025;431242;Mormaço ;RS;2021;1;112000,0;11527,67
16/05/2025;431242;Mormaço ;RS;2023;2;215838,0;78493,49
16/05/2025;431242;Mormaço ;RS;2024;1;96000,0;29230,870000000003
16/05/2025;431245;Morro Redondo ;RS;2009;1;39791,59;19035,0
16/05/2025;431245;Morro Redondo ;RS;2010;2;115474,21;30475,0
16/05/2025;431245;Morro Redondo ;RS;2011;5;288600,0;23227,0
16/05/2025;431245;Morro Redondo ;RS;2012;1;53420,76;22233,04
16/05/2025;431245;Morro Redondo ;RS;2013;6;362119,17;119243,94
16/05/2025;431245;Morro Redondo ;RS;2014;3;221996,91;45273,770000000004
16/05/2025;431245;Morro Redondo ;RS;2015;1;74380,79;0,0
16/05/2025;431245;Morro Redondo ;RS;2023;3;307013,0;57670,59
16/05/2025;431245;Morro Redondo ;RS;2024;1;127700,0;0,0
16/05/2025;431247;Morro Reuter ;RS;2009;19;839031,73;265530,0
16/05/2025;431247;Morro Reuter ;RS;2010;45;2404055,82;673295,0
16/05/2025;431247;Morro Reuter ;RS;2011;36;2197026,41;158288,0
16/05/2025;431247;Morro Reuter ;RS;2012;13;827108,28;193040,84
16/05/2025;431247;Morro Reuter ;RS;2013;16;1150838,6699999997;254777,52999999997
16/05/2025;431247;Morro Reuter ;RS;2014;15;1025893,23;228615,82
16/05/2025;431247;Morro Reuter ;RS;2015;9;902137,3200000001;107598,95
16/05/2025;431247;Morro Reuter ;RS;2016;6;599862,49;21031,79
16/05/2025;431247;Morro Reuter ;RS;2017;7;869909,6499999999;71025,07
16/05/2025;431247;Morro Reuter ;RS;2018;13;1245405,1400000001;116028,56
16/05/2025;431247;Morro Reuter ;RS;2019;8;1082575,01;83022,97
16/05/2025;431247;Morro Reuter ;RS;2020;2;209000,0;0,0
16/05/2025;431247;Morro Reuter ;RS;2021;2;272000,0;2290,0
16/05/2025;431247;Morro Reuter ;RS;2022;1;107473,39;0,0
16/05/2025;431247;Morro Reuter ;RS;2023;3;666502,41;0,0
16/05/2025;431247;Morro Reuter ;RS;2024;8;1729274,06;0,0
16/05/2025;431250;Mostardas ;RS;2009;1;23900,0;7151,0
16/05/2025;431250;Mostardas ;RS;2010;2;95000,0;18538,0
16/05/2025;431250;Mostardas ;RS;2011;7;372610,11;36540,0
16/05/2025;431250;Mostardas ;RS;2012;2;104965,76000000001;40500,28
16/05/2025;431250;Mostardas ;RS;2013;8;523883,3400000001;140928,93
16/05/2025;431250;Mostardas ;RS;2014;12;835905,18;198672,05999999997
16/05/2025;431250;Mostardas ;RS;2015;2;102283,55;33599,16
16/05/2025;431250;Mostardas ;RS;2017;1;51114,23;22699,76
16/05/2025;431250;Mostardas ;RS;2019;1;76000,0;5475,65
16/05/2025;431250;Mostardas ;RS;2021;1;88058,59;28635,55
16/05/2025;431250;Mostardas ;RS;2024;1;200000,0;0,0
16/05/2025;431260;Muçum ;RS;2009;28;1279825,09;309102,11
16/05/2025;431260;Muçum ;RS;2010;19;960357,15;239952,0
16/05/2025;431260;Muçum ;RS;2011;25;1500212,2800000003;108993,2
16/05/2025;431260;Muçum ;RS;2012;24;1504124,6000000003;434845,62999999995
16/05/2025;431260;Muçum ;RS;2013;17;1097044,37;290513,02999999997
16/05/2025;431260;Muçum ;RS;2014;12;894622,8700000001;237273,11999999997
16/05/2025;431260;Muçum ;RS;2015;16;1243784,43;289139,23999999993
16/05/2025;431260;Muçum ;RS;2016;6;580340,35;51988,969999999994
16/05/2025;431260;Muçum ;RS;2017;3;226623,77000000002;65078,66
16/05/2025;431260;Muçum ;RS;2018;7;613233,1;98562,89000000001
16/05/2025;431260;Muçum ;RS;2019;6;598474,21;79481,51000000001
16/05/2025;431260;Muçum ;RS;2020;3;250498,89;50324,229999999996
16/05/2025;431260;Muçum ;RS;2021;1;86858,57;21911,25
16/05/2025;431260;Muçum ;RS;2022;3;329685,0;1630,0
16/05/2025;431260;Muçum ;RS;2023;5;698419,09;48907,8
16/05/2025;431260;Muçum ;RS;2024;4;785450,0700000001;35413,73
16/05/2025;431261;Muitos Capões ;RS;2009;1;65300,0;0,0
16/05/2025;431261;Muitos Capões ;RS;2010;1;33000,0;19035,0
16/05/2025;431261;Muitos Capões ;RS;2013;1;41548,0;20229,01
16/05/2025;431261;Muitos Capões ;RS;2015;2;126000,0;31367,79
16/05/2025;431261;Muitos Capões ;RS;2023;1;56000,0;12997,66
16/05/2025;431261;Muitos Capões ;RS;2024;1;114705,97;16305,09
16/05/2025;431262;Muliterno ;RS;2009;4;11869,390000000001;29211,0
16/05/2025;431262;Muliterno ;RS;2010;2;84056,08;36070,0
16/05/2025;431262;Muliterno ;RS;2011;2;110430,0;12969,0
16/05/2025;431262;Muliterno ;RS;2012;5;309109,88;96243,4
16/05/2025;431262;Muliterno ;RS;2013;4;238160,80000000002;91150,19
16/05/2025;431262;Muliterno ;RS;2014;1;81000,0;15163,84
16/05/2025;431262;Muliterno ;RS;2015;2;162000,0;38367,979999999996
16/05/2025;431265;Não-Me-Toque ;RS;2009;98;2914308,13;840375,0
16/05/2025;431265;Não-Me-Toque ;RS;2010;110;5338376,860000001;1559388,0
16/05/2025;431265;Não-Me-Toque ;RS;2011;73;4547833,12;274471,2
16/05/2025;431265;Não-Me-Toque ;RS;2012;48;3142378,9699999997;782902,63
16/05/2025;431265;Não-Me-Toque ;RS;2013;37;2462286,1900000004;681760,3099999999
16/05/2025;431265;Não-Me-Toque ;RS;2014;41;2784319,35;619004,8699999999
16/05/2025;431265;Não-Me-Toque ;RS;2015;116;8519240,17;1649050,2599999995
16/05/2025;431265;Não-Me-Toque ;RS;2016;33;2961393,2799999993;234917,46999999994
16/05/2025;431265;Não-Me-Toque ;RS;2017;52;5425349,45;630955,5999999999
16/05/2025;431265;Não-Me-Toque ;RS;2018;75;6470595,339999999;1110579,2200000002
16/05/2025;431265;Não-Me-Toque ;RS;2019;38;3509702,08;472672,41
16/05/2025;431265;Não-Me-Toque ;RS;2020;21;2195433,41;250063,35
16/05/2025;431265;Não-Me-Toque ;RS;2021;7;707041,69;31148,31
16/05/2025;431265;Não-Me-Toque ;RS;2022;6;1017900,0;28494,379999999997
16/05/2025;431265;Não-Me-Toque ;RS;2023;24;4777397,779999999;68163,69
16/05/2025;431265;Não-Me-Toque ;RS;2024;64;11971530,88;182703,72
16/05/2025;431265;Não-Me-Toque ;RS;2025;10;1523929,9100000001;76913,93
16/05/2025;431267;Nicolau Vergueiro ;RS;2009;5;213510,65;54972,0
16/05/2025;431267;Nicolau Vergueiro ;RS;2010;3;127112,05;51291,0
16/05/2025;431267;Nicolau Vergueiro ;RS;2011;2;81373,55;17000,0
16/05/2025;431267;Nicolau Vergueiro ;RS;2012;2;92513,86;42466,08
16/05/2025;431267;Nicolau Vergueiro ;RS;2013;2;115660,0;47881,28
16/05/2025;431267;Nicolau Vergueiro ;RS;2014;2;143688,13;42431,32
16/05/2025;431267;Nicolau Vergueiro ;RS;2015;1;60960,0;25039,989999999998
16/05/2025;431267;Nicolau Vergueiro ;RS;2018;3;217891,15000000002;76155,99
16/05/2025;431267;Nicolau Vergueiro ;RS;2019;1;63918,93;30279,99
16/05/2025;431267;Nicolau Vergueiro ;RS;2020;2;145060,3;15336,08
16/05/2025;431267;Nicolau Vergueiro ;RS;2021;1;74600,0;23656,45
16/05/2025;431267;Nicolau Vergueiro ;RS;2024;3;481954,0;2260,5
16/05/2025;431270;Nonoai ;RS;2009;22;1084146,59;285270,0
16/05/2025;431270;Nonoai ;RS;2010;32;1827940,98;424281,0
16/05/2025;431270;Nonoai ;RS;2011;41;2469090,3699999996;190506,0
16/05/2025;431270;Nonoai ;RS;2012;37;2413099,2400000007;634116,6499999998
16/05/2025;431270;Nonoai ;RS;2013;23;1631351,5300000003;409721,8599999999
16/05/2025;431270;Nonoai ;RS;2014;28;2027256,7599999998;485907,2
16/05/2025;431270;Nonoai ;RS;2015;34;2787762,5799999996;578960,8199999998
16/05/2025;431270;Nonoai ;RS;2016;32;3047731,7600000002;429498,63
16/05/2025;431270;Nonoai ;RS;2017;11;916082,63;165497,91
16/05/2025;431270;Nonoai ;RS;2018;16;2012592,56;187284,63
16/05/2025;431270;Nonoai ;RS;2019;10;1004911,22;164371,87
16/05/2025;431270;Nonoai ;RS;2020;15;1435472,6400000004;261935,88999999996
16/05/2025;431270;Nonoai ;RS;2021;8;854154,5700000001;73707,88
16/05/2025;431270;Nonoai ;RS;2022;4;372000,0;50629,36
16/05/2025;431270;Nonoai ;RS;2023;9;1683600,0;99051,35999999999
16/05/2025;431270;Nonoai ;RS;2024;30;5690067,300000001;332554,6400000001
16/05/2025;431270;Nonoai ;RS;2025;10;1548481,67;139713,78
16/05/2025;431275;Nova Alvorada ;RS;2009;2;80200,0;34015,0
16/05/2025;431275;Nova Alvorada ;RS;2010;2;141957,41999999998;26698,0
16/05/2025;431275;Nova Alvorada ;RS;2011;4;256901,5;13221,0
16/05/2025;431275;Nova Alvorada ;RS;2013;4;268167,0;98880,95999999999
16/05/2025;431275;Nova Alvorada ;RS;2014;4;294575,0;66871,98
16/05/2025;431275;Nova Alvorada ;RS;2015;7;494529,74;139714,97999999998
16/05/2025;431275;Nova Alvorada ;RS;2016;1;180000,0;0,0
16/05/2025;431275;Nova Alvorada ;RS;2021;1;111923,0;877,0
16/05/2025;431275;Nova Alvorada ;RS;2023;2;371800,0;0,0
16/05/2025;431275;Nova Alvorada ;RS;2024;6;1262933,02;28475,74
16/05/2025;431280;Nova Araçá ;RS;2009;18;1031940,25;218206,31
16/05/2025;431280;Nova Araçá ;RS;2010;45;2991421,35;630546,0
16/05/2025;431280;Nova Araçá ;RS;2011;33;2133410,6500000004;165666,0
16/05/2025;431280;Nova Araçá ;RS;2012;28;1866497,9799999997;501697,27
16/05/2025;431280;Nova Araçá ;RS;2013;29;2162755,98;536055,0399999999
16/05/2025;431280;Nova Araçá ;RS;2014;22;1692513,3599999999;429516,61999999994
16/05/2025;431280;Nova Araçá ;RS;2015;13;1037068,85;181049,40999999997
16/05/2025;431280;Nova Araçá ;RS;2016;23;1974670,94;358946,0800000001
16/05/2025;431280;Nova Araçá ;RS;2017;29;2530134,72;452572,24000000005
16/05/2025;431280;Nova Araçá ;RS;2018;17;1197469,7;313368,78
16/05/2025;431280;Nova Araçá ;RS;2019;18;1750378,03;252973,85
16/05/2025;431280;Nova Araçá ;RS;2020;20;1807872,0;368616,49
16/05/2025;431280;Nova Araçá ;RS;2021;20;1708240,0;188037,30000000002
16/05/2025;431280;Nova Araçá ;RS;2022;11;1129098,0;85241,73
16/05/2025;431280;Nova Araçá ;RS;2023;14;1480200,0;103126,84
16/05/2025;431280;Nova Araçá ;RS;2024;37;4746752,0;410698,4699999999
16/05/2025;431280;Nova Araçá ;RS;2025;8;1072320,0;170629,04
16/05/2025;431290;Nova Bassano ;RS;2009;3;213600,0;20070,0
16/05/2025;431290;Nova Bassano ;RS;2010;1;40000,0;0,0
16/05/2025;431290;Nova Bassano ;RS;2011;9;337640,0;28000,0
16/05/2025;431290;Nova Bassano ;RS;2012;11;157000,0;77814,54
16/05/2025;431290;Nova Bassano ;RS;2013;7;526074,81;112435,00000000001
16/05/2025;431290;Nova Bassano ;RS;2014;31;2385651,6399999997;640091,94
16/05/2025;431290;Nova Bassano ;RS;2015;29;2693532,46;429999,88
16/05/2025;431290;Nova Bassano ;RS;2016;62;5160386,300000001;664853,4199999998
16/05/2025;431290;Nova Bassano ;RS;2017;25;2443166,05;285998,61
16/05/2025;431290;Nova Bassano ;RS;2018;10;1180605,96;85756,29999999999
16/05/2025;431290;Nova Bassano ;RS;2019;3;283185,0;42740,41
16/05/2025;431290;Nova Bassano ;RS;2020;6;558000,0;84419,78
16/05/2025;431290;Nova Bassano ;RS;2021;7;636560,0;114635,88
16/05/2025;431290;Nova Bassano ;RS;2022;3;495578,57;16677,01
16/05/2025;431290;Nova Bassano ;RS;2023;17;3004199,0;60376,58
16/05/2025;431290;Nova Bassano ;RS;2024;13;2009838,0;10106,689999999999
16/05/2025;431295;Nova Boa Vista ;RS;2009;1;51030,0;10035,0
